DATAFLOW;FREQ;STAT;SPATIAL;TIME_PERIOD;OBS_VALUE;NOT_COUNTED_PROPORTION;GENERAL_STATUS;OBS_STATUS;STATUS;LAND_SURFACE;SPECIAL_VALUE;APPROXIMATELY_LOCATED_POPULATION_PROPORTION;OBS_NOTE;MEASURE;MEASUREMENT_METHOD;UNIT_MEASURE;CONVENTIONALLY_LOCATED_PROPORTION;UNIVERSE;POPULATED;AREA_OF_DISSEMINATION;INSPIREID
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4620000;2021;31;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4621000;2021;3;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4622000;2021;37;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4623000;2021;53;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4624000;2021;62;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4625000;2021;75;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4626000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4627000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4628000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4629000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4630000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4631000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4632000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4633000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4634000;2021;41;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4635000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4636000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4637000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4638000;2021;91;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4639000;2021;10;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4640000;2021;153;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4641000;2021;11;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4642000;2021;32;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4643000;2021;14;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4644000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4645000;2021;84;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4646000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4647000;2021;11;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4648000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4649000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4650000;2021;30;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4651000;2021;128;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4652000;2021;25;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4653000;2021;259;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4654000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4655000;2021;40;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4656000;2021;65;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4657000;2021;71;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4658000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4659000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4660000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4661000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4662000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4663000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4664000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4665000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4666000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4667000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4668000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4669000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4670000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4671000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4688000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4691000;2021;7;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4692000;2021;10;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4693000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4694000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4695000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4696000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4697000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4698000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4699000;2021;3;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4700000;2021;15;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4701000;2021;1;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4702000;2021;46;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4703000;2021;14;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4704000;2021;11;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4705000;2021;5;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4708000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4709000;2021;6;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4710000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4711000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4712000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4713000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4714000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4715000;2021;3;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4716000;2021;87;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4717000;2021;7;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4718000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4719000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4720000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4721000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4722000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4723000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4724000;2021;65;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4725000;2021;1;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4726000;2021;57;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4727000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4728000;2021;109;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4729000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4730000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4731000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4732000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4733000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4734000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4735000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4736000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4737000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4738000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4739000;2021;8;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4740000;2021;14;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4741000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2501000E4742000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4613000;2021;90;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4614000;2021;275;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4615000;2021;60;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4616000;2021;216;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4617000;2021;1115;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4618000;2021;281;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4619000;2021;7;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4620000;2021;78;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4621000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4622000;2021;20;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4623000;2021;16;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4624000;2021;1;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4625000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4626000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4627000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4628000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4629000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4630000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4631000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4632000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4633000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4634000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4635000;2021;5;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4636000;2021;107;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4637000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4638000;2021;83;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4639000;2021;7;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4640000;2021;4;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4641000;2021;133;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4642000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4643000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4644000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4645000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4646000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4647000;2021;8;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4648000;2021;160;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4649000;2021;103;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4650000;2021;0;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;0;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4651000;2021;115;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4652000;2021;214;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4653000;2021;156;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4654000;2021;61;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
ESTAT:DF_CENSUS_GRID_2021(2.0);;T;SI_CRS3035RES1000mN2502000E4655000;2021;255;0;final;;final;1;;0;;populationAtResidencePlace;count;PS;0;;1;SI;
